Iter,normal,RAND,double,dueling
77911,7681.8,0.568757587,7852.427276,
77912,7681.9,0.890962541,7949.188762,
77913,7682.1,0.275398884,7764.719665,
77914,7682.2,0.10359466,7713.278398,
77915,7682.3,0.632792369,7872.137711,
77916,7682.4,0.545651174,7846.095352,
77917,7682.5,0.680316743,7886.595023,
77918,7683.5,0.812046801,7927.11404,
77919,7683.6,0.405910966,7805.37329,
77920,7683.7,0.724565843,7901.069753,
77921,7683.8,0.967014655,7973.904396,
77922,7683.9,0.118392642,7719.417793,
77923,7684,0.383905142,7799.171542,
77924,7684.1,0.876157872,7946.947362,
77925,7684.2,0.099638662,7714.091599,
77926,7684.3,0.444538807,7817.661642,
77927,7684.4,0.311820851,7777.946255,
77928,7684.5,0.409138653,7807.241596,
77929,7684.6,0.856843941,7941.653182,
77930,7684.7,0.361403543,7793.121063,
77931,7684.8,0.185108375,7740.332512,
77932,7684.9,0.699558889,7894.767667,
77933,7685,0.900722745,7955.216824,
77934,7685.1,0.656205469,7881.961641,
77935,7685.2,0.462011628,7823.803488,
77936,7685.3,0.225876164,7753.062849,
77937,7685.4,0.80056657,7925.569971,
77938,7685.5,0.479544846,7829.363454,
77939,7685.6,0.493929235,7833.77877,
77940,7685.7,0.052698496,7701.509549,
77941,7685.8,0.53993357,7847.780071,
77942,7685.9,0.756528304,7912.858491,
77943,7686,0.408377875,7808.513363,
77944,7686.1,0.819173352,7931.852006,
77945,7686.2,0.44152809,7818.658427,
77946,7686.3,0.678707408,7889.912222,
77947,7686.4,0.070140329,7707.442099,
77948,7686.5,0.813882498,7930.664749,
77949,7686.6,0.78371983,7921.715949,
77950,7686.7,0.934031289,7966.909387,
77951,7686.8,0.737470481,7908.041144,
77952,7686.9,0.079001137,7710.600341,
77953,7687,0.911498342,7960.449503,
77954,7688,0.050367727,7703.110318,
77955,7688.1,0.544189993,7851.356998,
77956,7688.2,0.385087441,7803.726232,
77957,7688.3,0.829790686,7937.237206,
77958,7688.4,0.688513452,7894.954036,
77959,7688.5,0.082549021,7713.264706,
77960,7688.6,0.358673047,7796.201914,
77961,7688.7,0.232393117,7758.417935,
77962,7688.8,0.320092305,7784.827691,
77963,7688.9,0.3973499,7808.10497,
77964,7689,0.134975687,7729.492706,
77965,7689.1,0.387771611,7805.431483,
77966,7689.2,0.168771899,7739.83157,
77967,7689.3,0.309965189,7782.289557,
77968,7689.4,0.687101665,7895.530499,
77969,7689.5,0.988165087,7985.949526,
77970,7689.6,0.709894516,7902.568355,
77971,7689.7,0.429011687,7818.403506,
77972,7689.8,0.734818784,7910.245635,
77973,7689.9,0.182322102,7744.596631,
77974,7690,0.692313855,7897.694156,
77975,7690.1,0.255079425,7766.623828,
77976,7690.2,0.211212298,7753.563689,
77977,7690.3,0.547493178,7854.547953,
77978,7690.4,0.482631626,7835.189488,
77979,7690.5,0.579684795,7864.405438,
77980,7690.6,0.142689878,7733.406963,
77981,7690.7,0.82451356,7938.054068,
77982,7690.8,0.378786213,7804.435864,
77983,7690.9,0.377895828,7804.268748,
77984,7691,0.597238057,7870.171417,
77985,7691.1,0.443043834,7824.01315,
77986,7691.2,0.338420627,7792.726188,
77987,7691.3,0.294842778,7779.752833,
77988,7691.4,0.898530617,7960.959185,
77989,7691.5,0.177369505,7744.710851,
77990,7691.6,0.345450387,7795.235116,
77991,7691.7,0.52553686,7849.361058,
77992,7692.7,0.946691041,7976.707312,
77993,7692.8,0.639220935,7884.56628,
77994,7692.9,0.005919634,7694.67589,
77995,7693,0.587289684,7869.186905,
77996,7693.1,0.814658748,7937.497624,
77997,7693.2,0.379982403,7807.194721,
77998,7693.3,0.817287743,7938.486323,
77999,7693.4,0.575294671,7865.988401,
78000,7693.5,0.083062282,7718.418684,
78001,7693.6,0.697708958,7902.912687,
78002,7693.7,0.287322419,7779.896726,
78003,7693.8,0.741674721,7916.302416,
78004,7693.9,0.023490908,7700.947272,
78005,7694,0.739475668,7915.8427,
78006,7694.1,0.857980158,7951.494047,
78007,7694.2,0.838215072,7945.664522,
78008,7694.3,0.996461701,7993.23851,
78009,7694.4,0.400102158,7814.430647,
78010,7694.5,0.915604965,7969.18149,
78011,7694.6,0.998019684,7994.005905,
78012,7694.8,0.647599961,7889.079988,
78013,7694.9,0.60224731,7875.574193,
78014,7695,0.152668541,7740.800562,
78015,7695.1,0.888080398,7961.524119,
78016,7695.2,0.192142326,7752.842698,
78017,7695.3,0.787403422,7931.521026,
78018,7695.4,0.38587928,7811.163784,
78019,7695.5,0.272148668,7777.1446,
78020,7695.6,0.839696095,7947.508828,
78021,7695.7,0.028450492,7704.235148,
78022,7695.8,0.986598999,7991.7797,
78023,7695.9,0.091027618,7723.208285,
78024,7696,0.884743721,7961.423116,
78025,7696.1,0.734468328,7916.440498,
78026,7696.2,0.444406745,7829.522024,
78027,7697.2,0.995703323,7995.910997,
78028,7697.3,0.618250409,7882.775123,
78029,7692.3,0.298714397,7781.914319,
78030,7692.4,0.120463386,7728.539016,
78031,7692.5,0.3832481,7807.47443,
78032,7692.6,0.9557593,7979.32779,
78033,7692.7,0.499488349,7842.546505,
78034,7692.8,0.558460085,7860.338025,
78035,7692.9,0.143814726,7736.044418,
78036,7693,0.683868883,7898.160665,
78037,7693.1,0.771620029,7924.586009,
78038,7693.2,0.361274261,7801.582278,
78039,7693.3,0.047855694,7707.656708,
78040,7693.4,0.9626007,7982.18021,
78041,7693.5,0.354568346,7799.870504,
78042,7693.6,0.335367081,7794.210124,
78043,7693.7,0.115211776,7728.263533,
78044,7693.8,0.890693762,7961.008129,
78045,7693.9,0.772522875,7925.656863,
78046,7694,0.425445777,7821.633733,
78047,7694.1,0.637052599,7885.21578,
78048,7694.2,0.835970237,7944.991071,
78049,7694.3,0.932415216,7974.024565,
78050,7694.4,0.16528237,7743.984711,
78051,7694.5,0.527856822,7852.857046,
78052,7694.6,0.096570402,7723.571121,
78053,7694.7,0.749547569,7919.564271,
78054,7694.8,0.219716764,7760.715029,
78055,7694.9,0.483385502,7839.91565,
78056,7695,0.372162131,7806.648639,
78057,7695.1,0.780091628,7929.127488,
78058,7695.2,0.317397111,7790.419133,
78059,7695.3,0.113925421,7729.477626,
78060,7695.4,0.763681469,7924.504441,
78061,7695.5,0.789736869,7932.421061,
78062,7695.6,0.865048815,7955.114645,
78063,7695.7,0.151259544,7741.077863,
78064,7695.8,0.132309866,7735.49296,
78065,7695.9,0.989526725,7992.758018,
78066,7696,0.189292374,7752.787712,
78067,7696.1,0.255187407,7772.656222,
78068,7696.2,0.742957669,7919.087301,
78069,7696.3,0.716959756,7911.387927,
78070,7696.4,0.316138432,7791.241529,
78071,7696.5,0.981325482,7990.897644,
78072,7696.6,0.949880507,7981.564152,
78073,7696.7,0.583059474,7871.617842,
78074,7696.8,0.322232426,7793.469728,
78075,7696.9,0.149517429,7741.755229,
78076,7697,0.972188154,7988.656446,
78077,7697.1,0.57092356,7868.377068,
78078,7697.2,0.151740553,7742.722166,
78079,7697.3,0.60941262,7880.123786,
78080,7697.4,0.295226872,7785.968062,
78081,7697.5,0.876385129,7960.415539,
78082,7697.6,0.92508988,7975.126964,
78083,7697.7,0.293172975,7785.651893,
78084,7697.8,0.17085962,7749.057886,
78085,7697.9,0.468206543,7838.361963,
78086,7698,0.425397533,7825.61926,
78087,7698.1,0.567045669,7868.213701,
78088,7698.2,0.894297932,7966.48938,
78089,7698.3,0.011331889,7701.699567,
78090,7699.3,0.547015256,7863.404577,
78091,7699.4,0.490726279,7846.617884,
78092,7699.5,0.845975562,7953.292669,
78093,7699.6,0.657443369,7896.833011,
78094,7699.7,0.639154904,7891.446471,
78095,7699.8,0.937524777,7981.057433,
78096,7699.9,0.488504896,7846.451469,
78097,7700,0.080365814,7724.109744,
78098,7700.1,0.815491873,7944.747562,
78099,7700.2,0.098340098,7729.70203,
78100,7700.3,0.364550526,7809.665158,
78101,7700.4,0.159914443,7748.374333,
78102,7700.5,0.040274741,7712.582422,
78103,7700.6,0.917939026,7975.981708,
78104,7700.7,0.916966587,7975.789976,
78105,7700.8,0.884697259,7966.209178,
78106,7700.9,0.613721222,7885.016366,
78107,7701,0.991721111,7998.516333,
78108,7701.1,0.93365145,7981.195435,
78109,7701.2,0.653969131,7897.390739,
78110,7701.3,0.054156022,7717.546807,
78111,7701.5,0.267138489,7781.641547,
78112,7701.6,0.33912044,7803.336132,
78113,7701.7,0.96795716,7992.087148,
78114,7701.8,0.010064826,7704.819448,
78115,7701.9,0.712989615,7915.796885,
78116,7702,0.440815457,7834.244637,
78117,7702.1,0.485847794,7847.854338,
78118,7702.2,0.22518007,7769.754021,
78119,7702.3,0.359182941,7810.054882,
78120,7702.4,0.882042825,7967.012848,
78121,7702.5,0.463235691,7841.470707,
78122,7702.6,0.480566045,7846.769814,
78123,7702.7,0.833224863,7952.667459,
78124,7702.8,0.05860656,7720.381968,
78125,7703.8,0.443315236,7836.794571,
78126,7703.9,0.610062642,7886.918793,
78127,7704,0.45311258,7839.933774,
78128,7704.1,0.640046975,7896.114092,
78129,7704.2,0.244132884,7777.439865,
78130,7704.3,0.746174626,7928.152388,
78131,7704.4,0.42884168,7833.052504,
78132,7704.5,0.67569632,7907.208896,
78133,7704.6,0.175027236,7757.108171,
78134,7704.7,0.522577938,7861.473382,
78135,7704.8,0.276344988,7787.703496,
78136,7704.9,0.513528223,7858.958467,
78137,7705,0.164404876,7754.321463,
78138,7705.1,0.108112789,7737.533837,
78139,7705.2,0.319527743,7801.058323,
78140,7705.3,0.685229231,7910.868769,
78141,7705.4,0.005958772,7707.187632,
78142,7705.5,0.689733183,7912.419955,
78143,7705.6,0.707620193,7917.886058,
78144,7705.7,0.781985395,7940.295619,
78145,7705.8,0.961963219,7994.388966,
78146,7705.9,0.741038878,7928.211663,
78147,7706,0.835664871,7956.699461,
78148,7706.1,0.160124659,7754.137398,
78149,7706.2,0.339055335,7807.916601,
78150,7706.3,0.026405924,7714.221777,
78151,7706.4,0.52342684,7863.428052,
78152,7706.5,0.509767432,7859.43023,
78153,7706.6,0.019025704,7712.307711,
78154,7706.7,0.874342072,7969.002622,
78155,7706.8,0.059163185,7724.548955,
78156,7706.9,0.234885725,7777.365718,
78157,7707,0.614631975,7891.389592,
78158,7707.1,0.388035119,7823.510536,
78159,7707.2,0.099517911,7737.055373,
78160,7707.3,0.607908048,7889.672414,
78161,7707.4,0.192302707,7765.090812,
78162,7707.5,0.692407988,7915.222397,
78163,7708.5,0.932397245,7988.219174,
78164,7708.6,0.929111797,7987.333539,
78165,7708.7,0.128839971,7747.351991,
78166,7708.8,0.769058505,7939.517551,
78167,7708.9,0.830116809,7957.935043,
78168,7709,0.112795951,7742.838785,
78169,7709.1,0.404409943,7830.422983,
78170,7709.2,0.640325866,7901.29776,
78171,7709.3,0.232638051,7779.091415,
78172,7709.4,0.281257695,7793.777308,
78173,7709.5,0.470265933,7850.57978,
78174,7709.6,0.657563363,7906.869009,
78175,7709.7,0.260522261,7787.856678,
78176,7709.8,0.872779526,7971.633858,
78177,7709.9,0.242754317,7782.726295,
78178,7710,0.537870266,7871.36108,
78179,7710.1,0.517746541,7865.423962,
78180,7710.2,0.676599905,7913.179971,
78181,7710.3,0.460099735,7848.329921,
78182,7710.4,0.686366763,7916.310029,
78183,7710.5,0.205801371,7772.240411,
78184,7710.6,0.438065361,7842.019608,
78185,7710.7,0.252663717,7786.499115,
78186,7710.8,0.013452477,7714.835743,
78187,7710.9,0.54818923,7875.356769,
78188,7711,0.389480094,7827.844028,
78189,7711.1,0.861823491,7969.647047,
78190,7711.2,0.169415337,7762.024601,
78191,7711.3,0.013128565,7715.23857,
78192,7711.4,0.174579176,7763.773753,
78193,7711.5,0.67194002,7913.082006,
78194,7711.6,0.074462161,7733.938648,
78195,7711.7,0.018477968,7717.24339,
78196,7711.8,0.541433585,7874.230075,
78197,7711.9,0.356135595,7818.740678,
78198,7712,0.971613081,8003.483924,
78199,7713,0.516175546,7867.852664,
78200,7713.1,0.652459198,7908.83776,
78201,7713.2,0.39277298,7831.031894,
78202,7713.3,0.382295342,7827.988603,
78203,7713.4,0.388720004,7830.016001,
78204,7713.5,0.264911651,7792.973495,
78205,7713.6,0.582634916,7888.390475,
78206,7713.7,0.31159457,7807.178371,
78207,7713.8,0.839889195,7965.766758,
78208,7713.9,0.394578435,7832.27353,
78209,7714,0.49872542,7863.617626,
78210,7714.2,0.932774145,7994.032244,
78211,7714.3,0.290045516,7801.313655,
78212,7714.4,0.319805984,7810.341795,
78213,7714.5,0.10766364,7746.799092,
78214,7714.6,0.504731369,7866.019411,
78215,7714.7,0.708395891,7927.218767,
78216,7714.8,0.373227776,7826.768333,
78217,7714.9,0.178019664,7768.305899,
78218,7715,0.912760379,7988.828114,
78219,7715.1,0.126891679,7753.167504,
78220,7715.2,0.913561145,7989.268344,
78221,7715.3,0.493146877,7863.244063,
78222,7715.4,0.934176457,7995.652937,
78223,7715.5,0.68356265,7920.568795,
78224,7715.6,0.496706207,7864.611862,
78225,7715.7,0.776307257,7948.592177,
78226,7715.8,0.533299634,7875.78989,
78227,7715.9,0.51703465,7871.010395,
78228,7716,0.036778615,7727.033584,
78229,7716.1,0.121707131,7752.612139,
78230,7716.2,0.692732888,7924.019866,
78231,7716.3,0.490942304,7863.582691,
78232,7716.4,0.828039108,7964.811733,
78233,7716.5,0.578794515,7890.138354,
78234,7716.6,0.365264926,7826.179478,
78235,7716.7,0.87990376,7980.671128,
78236,7717.7,0.187284452,7773.885335,
78237,7717.8,0.308645751,7810.393725,
78238,7717.9,0.164191272,7767.157382,
78239,7718,0.543900751,7881.170225,
78240,7718.1,0.459516148,7855.954845,
78241,7718.2,0.807210239,7960.363072,
78242,7718.3,0.56935997,7889.107991,
78243,7718.4,0.513392694,7872.417808,
78244,7718.5,0.546417103,7882.425131,
78245,7718.6,0.78978594,7955.535782,
78246,7718.7,0.756120176,7945.536053,
78247,7718.8,0.148735901,7763.42077,
78248,7718.9,0.969523533,8009.75706,
78249,7719,0.888042544,7985.412763,
78250,7719.1,0.215801465,7783.840439,
78251,7719.2,0.92125674,7995.577022,
78252,7719.3,0.923860724,7996.458217,
78253,7719.4,0.108372529,7751.911759,
78254,7719.5,0.158379959,7767.013988,
78255,7719.6,0.093924799,7747.77744,
78256,7719.7,0.836979968,7970.793991,
78257,7719.8,0.10872071,7752.416213,
78258,7719.9,0.093847599,7748.05428,
78259,7720,0.407727499,7842.31825,
78260,7720.1,0.6184937,7905.64811,
78261,7720.2,0.046671952,7734.201585,
78262,7720.3,0.386428302,7836.228491,
78263,7720.4,0.346065711,7824.219713,
78264,7720.5,0.937470618,8001.741185,
78265,7720.6,0.473540687,7862.662206,
78266,7720.7,0.573371612,7892.711484,
78267,7720.8,0.108795288,7753.438586,
78268,7720.9,0.520299622,7876.989886,
78269,7721,0.212603864,7784.781159,
78270,7721.1,0.007263348,7723.279004,
78271,7721.2,0.679336285,7925.000885,
78272,7722.2,0.423767857,7849.330357,
78273,7722.3,0.337703274,7823.610982,
78274,7722.4,0.699520818,7932.256245,
78275,7722.5,0.914408445,7996.822533,
78276,7722.6,0.751001999,7947.9006,
78277,7722.7,0.548605122,7887.281537,
78278,7722.8,0.427460039,7851.038012,
78279,7722.9,0.90750447,7995.151341,
78280,7723,0.801214482,7963.364345,
78281,7723.1,0.450679776,7858.303933,
78282,7723.2,0.419695197,7849.108559,
78283,7723.3,0.862743156,7982.122947,
78284,7723.4,0.077326773,7746.598032,
78285,7723.5,0.148647621,7768.094286,
78286,7723.6,0.141144287,7765.943286,
78287,7723.7,0.003498404,7724.749521,
78288,7723.8,0.353574116,7829.872235,
78289,7723.9,0.911228812,7997.268644,
78290,7724,0.968178809,8014.453643,
78291,7724.1,0.073918637,7746.275591,
78292,7724.2,0.16947632,7775.042896,
78293,7724.3,0.959961826,8012.288548,
78294,7724.4,0.641730517,7916.919155,
78295,7724.5,0.089513776,7751.354133,
78296,7724.6,0.273983425,7806.795027,
78297,7724.7,0.477567812,7867.970344,
78298,7724.8,0.136677296,7765.803189,
78299,7724.9,0.049182543,7739.654763,
78300,7725,0.540292278,7887.087683,
78301,7725.1,0.233706255,7795.211876,
78302,7725.2,0.272481662,7806.944499,
78303,7725.3,0.167994365,7775.69831,
78304,7725.4,0.17253777,7777.161331,
78305,7725.5,0.937267819,8006.680346,
78306,7725.6,0.806135809,7967.440743,
78307,7725.7,0.89169872,7993.209616,
78308,7725.8,0.476637515,7868.791254,
78309,7726.9,0.265532609,7806.559783,
78310,7727,0.841624469,7979.487341,
78311,7727.1,0.550178254,7892.153476,
78312,7727.2,0.231425537,7796.627661,
78313,7727.3,0.188528414,7783.858524,
78314,7727.4,0.883768023,7992.530407,
78315,7727.5,0.539712927,7889.413878,
78316,7727.6,0.490908543,7874.872563,
78317,7727.7,0.274848682,7810.154604,
78318,7727.8,0.072614435,7749.58433,
78319,7727.9,0.078872759,7751.561828,
78320,7728,0.824542293,7975.362688,
78321,7728.1,0.024514834,7735.45445,
78322,7728.2,0.419809537,7854.142861,
78323,7728.3,0.943986336,8011.495901,
78324,7728.4,0.063993117,7747.597935,
78325,7728.5,0.617292274,7913.687682,
78326,7728.6,0.239587572,7800.476272,
78327,7728.7,0.799335122,7968.500537,
78328,7728.8,0.852128435,7984.438531,
78329,7728.9,0.657606832,7926.18205,
78330,7729,0.494021647,7877.206494,
78331,7729.1,0.603897587,7910.269276,
78332,7729.2,0.097410364,7758.423109,
78333,7729.3,0.350029109,7834.308733,
78334,7729.4,0.376039196,7842.211759,
78335,7729.5,0.822884964,7976.365489,
78336,7729.6,0.032785646,7739.435694,
78337,7729.7,0.803888686,7970.866606,
78338,7729.8,0.823217064,7976.765119,
78339,7729.9,0.382153143,7844.545943,
78340,7730,0.033588063,7740.076419,
78341,7730.1,0.947995798,8014.498739,
78342,7730.2,0.441337796,7862.601339,
78343,7730.3,0.001218829,7730.665649,
78344,7730.4,0.309406445,7823.221933,
78345,7731.4,0.378548853,7844.964656,
78346,7731.5,0.560768172,7899.730452,
78347,7731.6,0.887547539,7997.864262,
78348,7731.7,0.041219105,7744.065731,
78349,7731.8,0.568566658,7902.369997,
78350,7731.9,0.063525417,7750.957625,
78351,7732,0.20865008,7794.595024,
78352,7732.1,0.778039273,7965.511782,
78353,7732.2,0.808587926,7974.776378,
78354,7732.3,0.238866579,7803.959974,
78355,7732.4,0.792958798,7970.287639,
78356,7732.5,0.380427887,7846.628366,
78357,7732.6,0.191489529,7790.046859,
78358,7732.7,0.84899465,7987.398395,
78359,7732.8,0.398584366,7852.37531,
78360,7732.9,0.204962483,7794.388745,
78361,7733,0.424863311,7860.458993,
78362,7733.1,0.347279804,7837.283941,
78363,7733.2,0.157151745,7780.345524,
78364,7733.3,0.44515698,7866.847094,
78365,7733.4,0.109011829,7766.103549,
78366,7733.5,0.172138917,7785.141675,
78367,7733.6,0.025427378,7741.228213,
78368,7733.7,0.747726089,7958.017827,
78369,7733.8,0.264586433,7813.17593,
78370,7733.9,0.474909219,7876.372766,
78371,7734,0.104919347,7765.475804,
78372,7734.1,0.140421389,7776.226417,
78373,7734.2,0.819624522,7980.087356,
78374,7734.3,0.322103109,7830.930933,
78375,7734.4,0.48627102,7880.281306,
78376,7734.5,0.878105655,7997.931696,
78377,7734.6,0.265388939,7814.216682,
78378,7734.7,0.713418486,7948.725546,
78379,7734.8,0.864462393,7994.138718,
78380,7734.9,0.036674917,7745.902475,
78381,7735,0.317805357,7830.341607,
78382,7735.1,0.140488559,7777.246568,
78383,7736.1,0.06320001,7755.060003,
78384,7736.2,0.10507057,7767.721171,
78385,7736.3,0.69624777,7945.174331,
78386,7736.4,0.546752694,7900.425808,
78387,7736.5,0.227718102,7804.815431,
78388,7736.6,0.501492097,7887.047629,
78389,7736.7,0.316341049,7831.602315,
78390,7736.8,0.72908718,7955.526154,
78391,7736.9,0.122612919,7773.683876,
78392,7737,0.881357351,8001.407205,
78393,7737.1,0.417567946,7862.370384,
78394,7737.2,0.066166032,7757.04981,
78395,7737.3,0.68580666,7943.041998,
78396,7737.4,0.294913802,7825.874141,
78397,7737.5,0.484133066,7882.73992,
78398,7737.6,0.824143475,7984.843042,
78399,7737.7,0.489490105,7884.547032,
78400,7737.8,0.93257651,8017.572953,
78401,7737.9,0.166761087,7787.928326,
78402,7738,0.306590182,7829.977054,
78403,7738.1,0.225927772,7805.878332,
78404,7738.2,0.98825988,8034.677964,
78405,7738.3,0.756434799,7965.23044,
78406,7738.4,0.360446844,7846.534053,
78407,7738.5,0.930410624,8017.623187,
78408,7738.7,0.780413132,7972.82394,
78409,7738.8,0.046514365,7752.75431,
78410,7738.9,0.72213303,7955.539909,
78411,7739,0.189709422,7795.912827,
78412,7739.1,0.685384603,7944.715381,
78413,7739.2,0.516567615,7894.170284,
78414,7739.3,0.143091308,7782.227392,
78415,7739.4,0.470348058,7880.504417,
78416,7739.5,0.709084129,7952.225239,
78417,7739.6,0.85045909,7994.737727,
78418,7740.6,0.980861656,8034.858497,
78419,7740.7,0.108465793,7773.239738,
78420,7740.8,0.775544609,7973.463383,
78421,7740.9,0.108884086,7773.565226,
78422,7741,0.735115219,7961.534566,
78423,7741.1,0.383943379,7856.283014,
78424,7736.1,0.207519431,7798.355829,
78425,7736.2,0.81947121,7982.041363,
78426,7736.3,0.529947996,7895.284399,
78427,7736.4,0.026821429,7744.446429,
78428,7736.5,0.609592734,7919.37782,
78429,7736.6,0.86389087,7995.767261,
78430,7736.7,0.575507104,7909.352131,
78431,7736.8,0.453009933,7872.70298,
78432,7736.9,0.076558835,7759.867651,
78433,7737,0.969364948,8027.809484,
78434,7737.1,0.689137236,7943.841171,
78435,7737.2,0.128903189,7775.870957,
78436,7737.3,0.984734367,8032.72031,
78437,7737.4,0.892092273,8005.027682,
78438,7737.5,0.378869979,7851.160994,
78439,7737.6,0.650589978,7932.776993,
78440,7737.7,0.595891414,7916.467424,
78441,7737.8,0.691516967,7945.25509,
78442,7737.9,0.656424513,7934.827354,
78443,7738,0.309148766,7830.74463,
78444,7738.1,0.923016063,8015.004819,
78445,7738.2,0.413847034,7862.35411,
78446,7738.3,0.653406504,7934.321951,
78447,7738.4,0.641331198,7930.799359,
78448,7738.5,0.52226621,7895.179863,
78449,7738.6,0.12019509,7774.658527,
78450,7738.7,0.195047337,7797.214201,
78451,7738.8,0.59606791,7917.620373,
78452,7738.9,0.828023742,7987.307122,
78453,7739,0.660172877,7937.051863,
78454,7739.1,0.63293481,7928.980443,
78455,7739.2,0.316647425,7834.194227,
78456,7739.3,0.059592191,7757.177657,
78457,7739.4,0.997336976,8038.601093,
78458,7739.5,0.715011942,7954.003583,
78459,7739.6,0.654248384,7935.874515,
78460,7739.7,0.893436284,8007.730885,
78461,7739.8,0.15902053,7787.506159,
78462,7739.9,0.724404921,7957.221476,
78463,7740,0.440622149,7872.186645,
78464,7740.1,0.848497534,7994.64926,
78465,7740.2,0.47567134,7882.901402,
78466,7740.3,0.401392616,7860.717785,
78467,7740.4,0.67589526,7943.168578,
78468,7740.5,0.824179869,7987.753961,
78469,7740.6,0.923107296,8017.532189,
78470,7740.7,0.73636411,7961.609233,
78471,7740.8,0.619123619,7926.537086,
78472,7740.9,0.756463572,7967.839072,
78473,7741,0.243434056,7814.030217,
78474,7741.1,0.334016159,7841.304848,
78475,7741.2,0.566936658,7911.280997,
78476,7741.3,0.707057357,7953.417207,
78477,7741.4,0.221326471,7807.797941,
78478,7741.5,0.966968036,8031.590411,
78479,7741.6,0.307360529,7833.808159,
78480,7741.7,0.779412081,7975.523624,
78481,7741.8,0.811019474,7985.105842,
78482,7741.9,0.015215913,7746.464774,
78483,7742,0.226586527,7809.975958,
78484,7742.1,0.481227503,7886.468251,
78485,7743.1,0.122203935,7779.76118,
78486,7743.2,0.240110191,7815.233057,
78487,7743.3,0.396005013,7862.101504,
78488,7743.4,0.557126242,7910.537872,
78489,7743.5,0.515144947,7898.043484,
78490,7743.6,0.09693445,7772.680335,
78491,7743.7,0.652584044,7939.475213,
78492,7743.8,0.0901045,7770.83135,
78493,7743.9,0.257666276,7821.199883,
78494,7744,0.575393363,7916.618009,
78495,7744.1,0.805143518,7985.643055,
78496,7744.2,0.593488139,7922.246442,
78497,7744.3,0.807898371,7986.669511,
78498,7744.4,0.564360567,7913.70817,
78499,7744.5,0.654879454,7940.963836,
78500,7744.6,0.336042932,7845.41288,
78501,7744.7,0.93285135,8024.555405,
78502,7744.8,0.793240576,7982.772173,
78503,7744.9,0.57435694,7917.207082,
78504,7745,0.928178345,8023.453503,
78505,7745.1,0.54921448,7909.864344,
78506,7745.2,0.888387165,8011.716149,
78507,7745.4,0.94217785,8028.053355,
78508,7745.5,0.078450923,7769.035277,
78509,7745.6,0.810124588,7988.637376,
78510,7745.7,0.046441687,7759.632506,
78511,7745.8,0.442047252,7878.414175,
78512,7745.9,0.893788324,8014.036497,
78513,7746,0.817892566,7991.36777,
78514,7746.1,0.869318574,8006.895572,
78515,7746.2,0.285308042,7831.792413,
78516,7746.3,0.743127841,7969.238352,
78517,7746.4,0.384293744,7861.688123,
78518,7746.5,0.542820041,7909.346012,
78519,7746.6,0.871708266,8008.11248,
78520,7747.6,0.308809167,7840.24275,
78521,7747.7,0.44058764,7879.876292,
78522,7747.8,0.446157324,7881.647197,
78523,7747.9,0.953572061,8033.971618,
78524,7748,0.331439796,7847.431939,
78525,7748.1,0.250778495,7823.333548,
78526,7748.2,0.397454483,7867.436345,
78527,7748.3,0.652487127,7944.046138,
78528,7748.4,0.360449612,7856.534884,
78529,7748.5,0.297605665,7837.7817,
78530,7748.6,0.910202983,8021.660895,
78531,7748.7,0.875953063,8011.485919,
78532,7748.8,0.350105094,7853.831528,
78533,7748.9,0.062729075,7767.718723,
78534,7749,0.625042978,7936.512894,
78535,7749.1,0.919695275,8025.008582,
78536,7749.2,0.325323175,7846.796952,
78537,7749.3,0.526579993,7907.273998,
78538,7749.4,0.929675934,8028.30278,
78539,7749.5,0.553754662,7915.626399,
78540,7749.6,0.196821076,7808.646323,
78541,7749.7,0.861562094,8008.168628,
78542,7749.8,0.639316207,7941.594862,
78543,7749.9,0.133048277,7789.814483,
78544,7750,0.364014106,7859.204232,
78545,7750.1,0.588401807,7926.620542,
78546,7750.2,0.8823364,8014.90092,
78547,7750.3,0.342956592,7853.186977,
78548,7750.4,0.236908452,7821.472536,
78549,7750.5,0.697135655,7959.640696,
78550,7750.6,0.386509523,7866.552857,
78551,7750.7,0.731741321,7970.222396,
78552,7750.8,0.170967077,7802.090123,
78553,7750.9,0.269033953,7831.610186,
78554,7751,0.566911565,7921.07347,
78555,7751.1,0.999700335,8051.010101,
78556,7751.2,0.648758947,7945.827684,
78557,7751.3,0.763114159,7980.234248,
78558,7752.3,0.787374261,7988.512278,
78559,7752.4,0.654724165,7948.817249,
78560,7752.5,0.72036103,7968.608309,
78561,7752.6,0.000696381,7752.808914,
78562,7752.7,0.609692147,7935.607644,
78563,7752.8,0.839843155,8004.752946,
78564,7752.9,0.350782398,7858.134719,
78565,7753,0.549733285,7917.919985,
78566,7753.1,0.178403003,7806.620901,
78567,7753.2,0.039453222,7765.035967,
78568,7753.3,0.919370485,8029.111145,
78569,7753.4,0.565611078,7923.083323,
78570,7753.5,0.00257313,7754.271939,
78571,7753.6,0.879562796,8017.468839,
78572,7753.7,0.777427687,7986.928306,
78573,7753.8,0.843128797,8006.738639,
78574,7753.9,0.444198248,7887.159474,
78575,7754,0.473437419,7896.031226,
78576,7754.1,0.715757962,7968.827388,
78577,7754.2,0.256875639,7831.262692,
78578,7754.3,0.576643311,7927.292993,
78579,7754.4,0.093819092,7782.545728,
78580,7754.5,0.22368404,7821.605212,
78581,7754.6,0.653536972,7950.661092,
78582,7754.7,0.054443681,7771.033104,
